episode,episode time,episode_reward,running_reward,steps_done
10591,0.2716493094339967,0.0,258.3,2447981
10592,4.576583066955209,189.0,141.96,2448160
10593,3.3973208935931325,84.0,44.1,2448293
10594,4.544428227469325,189.0,152.46,2448477
10595,6.531213560141623,189.0,185.85,2448736
10596,9.204639832489192,294.0,253.47,2449094
10597,12.636640982702374,502.0,436.18,2449595
10598,2.1659424491226673,62.0,105.38,2449681
10599,1.0085350573062897,10.0,31.28,2449722
10600,9.477450368925929,357.0,311.85,2450090
10601,5.725679911673069,147.0,117.81,2450318
10602,5.683873699977994,168.0,160.44,2450541
10603,1.0459492914378643,31.0,96.45,2450588
10604,5.925710181705654,252.0,206.43,2450827
10605,2.4236211851239204,84.0,37.8,2450924
10606,4.910886187106371,147.0,120.12,2451111
10607,8.851517305709422,294.0,252.63,2451463
10608,14.746394384652376,504.0,464.73,2452038
10609,6.795050075277686,168.0,168.0,2452314
10610,0.5446651056408882,0.0,131.04,2452337
10611,7.1641889698803425,313.0,283.38,2452625
10612,8.104503092356026,273.0,264.81,2452949
10613,7.682650847360492,231.0,190.89,2453254
10614,7.55271899420768,230.0,170.35,2453554
10615,5.073247515596449,177.0,151.07,2453749
10616,6.514545166864991,231.0,220.71,2454007
10617,12.825586562976241,462.0,419.79,2454525
10618,1.8555511012673378,84.0,136.71,2454605
10619,0.5757375294342637,42.0,46.41,2454627
10620,8.508634786121547,294.0,257.25,2454967
10621,4.196003968827426,105.0,98.28,2455130
10622,3.893352974206209,105.0,57.96,2455290
10623,4.748844568617642,105.0,84.21,2455484
10624,4.764473710209131,126.0,114.45,2455680
10625,5.057657557539642,168.0,131.04,2455890
10626,6.463921702466905,210.0,161.28,2456151
10627,5.879841409623623,157.0,147.32,2456375
10628,11.266943617723882,399.0,385.77,2456823
10629,8.799734602682292,252.0,223.86,2457165
10630,4.864217901602387,136.0,86.41,2457354
10631,0.6166848558932543,42.0,85.15,2457377
10632,9.810298534110188,336.0,309.33,2457763
10633,5.881101846694946,231.0,190.89,2457991
10634,5.264916225336492,147.0,121.59,2458206
10635,0.4984818994998932,0.0,104.37,2458227
10636,8.290550279431045,252.0,229.95,2458549
10637,9.803636408410966,294.0,243.81,2458938
10638,5.983741297386587,168.0,135.45,2459176
10639,0.8903469070792198,21.0,105.84,2459210
10640,6.283127182163298,168.0,126.63,2459456
10641,15.050312626175582,525.0,502.32,2460057
10642,0.26752251014113426,0.0,459.27,2460067
10643,2.9365174090489745,135.0,93.3,2460181
10644,6.320038579404354,294.0,246.33,2460436
10645,7.2954575046896935,252.0,200.34,2460727
10646,10.160586100071669,356.0,290.59,2461131
10647,5.392401594668627,157.0,124.87,2461342
10648,17.604136467911303,714.0,682.71,2462034
10649,3.852872253395617,114.0,94.64,2462205
10650,0.7779571618884802,21.0,74.58,2462237
10651,0.25686201732605696,0.0,66.28,2462248
10652,8.43410290684551,378.0,322.35,2462586
10653,7.7553794560953975,210.0,162.54,2462889
10654,5.982730909250677,231.0,185.01,2463127
10655,1.161596809513867,52.0,124.9,2463175
10656,7.84635161049664,273.0,231.21,2463483
10657,6.913198798894882,273.0,220.08,2463754
10658,8.068627282977104,168.0,127.47,2464096
10659,0.575958370231092,21.0,111.72,2464118
10660,4.802734229713678,168.0,147.0,2464313
10661,7.164554011076689,210.0,162.96,2464592
10662,4.124399277381599,126.0,101.64,2464748
10663,0.9168326640501618,63.0,84.63,2464787
10664,10.136000731028616,420.0,352.17,2465186
10665,5.911040248349309,126.0,101.22,2465415
10666,5.186215860769153,115.0,105.62,2465625
10667,0.8641808219254017,21.0,75.59,2465661
10668,9.166590137407184,273.0,250.32,2466015
10669,9.00665923114866,336.0,305.34,2466378
10670,5.875288577750325,136.0,124.03,2466610
10671,1.5547307450324297,94.0,80.56,2466672
10672,8.305416584946215,399.0,354.48,2467008
10673,4.020129736512899,105.0,79.59,2467175
10674,1.741578315384686,84.0,70.35,2467245
10675,5.135350204072893,189.0,154.35,2467455
10676,4.3869059551507235,210.0,168.84,2467635
10677,9.991888891905546,357.0,323.19,2468022
10678,7.184056995436549,178.0,149.52,2468304
10679,0.3639549594372511,0.0,133.14,2468318
10680,9.378707344643772,315.0,290.64,2468687
10681,5.139791560359299,189.0,142.59,2468890
10682,5.3220440642908216,147.0,133.56,2469102
10683,0.6445432472974062,21.0,111.93,2469128
10684,4.474835032597184,189.0,143.43,2469304
10685,4.823542723432183,147.0,103.53,2469498
10686,7.1062710946425796,189.0,159.6,2469772
10687,5.353591936640441,199.0,165.1,2469985
10688,6.760612069629133,210.0,185.85,2470257
10689,5.697610496543348,189.0,166.53,2470489
10690,4.094770169816911,126.0,83.37,2470649
10691,6.273246779106557,252.0,193.83,2470894
10692,8.947214870713651,252.0,236.04,2471246
10693,3.6401264118030667,84.0,42.84,2471391
10694,4.248744805343449,147.0,101.01,2471559
10695,6.859295737929642,262.0,224.35,2471833
10696,14.628974631428719,525.0,492.66,2472413
10697,7.87396923918277,303.0,247.31,2472724
10698,5.241116380318999,198.0,162.3,2472936
10699,4.321342033334076,105.0,73.08,2473107
10700,6.262399848550558,231.0,195.09,2473349
10701,4.967848107218742,168.0,126.0,2473544
10702,6.155629686079919,210.0,165.06,2473783
10703,4.917104790918529,136.0,100.04,2473985
10704,12.279807203449309,504.0,493.71,2474466
10705,6.346144479699433,262.0,231.39,2474721
10706,0.47663325630128384,21.0,196.74,2474740
10707,1.4118689810857177,31.0,72.31,2474800
10708,7.75481865182519,315.0,278.46,2475107
10709,7.208190419711173,273.0,207.48,2475387
10710,4.954014549963176,105.0,71.82,2475587
10711,0.8631192808970809,0.0,53.34,2475620
10712,11.781648295931518,399.0,359.94,2476089
10713,11.146151334047318,398.0,332.61,2476540
10714,2.5327443592250347,83.0,62.09,2476637
10715,0.556163921020925,0.0,42.84,2476659
10716,9.649937785230577,399.0,348.81,2477049
10717,13.583954784087837,482.0,439.41,2477578
10718,1.373041088692844,10.0,223.71,2477632
10719,3.2591874292120337,105.0,58.38,2477768
10720,6.8960369834676385,210.0,198.45,2478046
10721,7.295948437415063,231.0,205.8,2478334
10722,8.781307979486883,294.0,261.87,2478685
10723,1.3340155193582177,52.0,148.51,2478738
10724,5.213835412636399,189.0,166.53,2478959
10725,2.0444614365696907,42.0,53.76,2479039
10726,6.834066078066826,273.0,240.66,2479313
10727,5.4228155398741364,210.0,185.85,2479531
10728,10.509960116818547,420.0,372.33,2479946
10729,7.488174257799983,231.0,195.93,2480244
10730,3.3581910701468587,136.0,88.02,2480376
10731,2.2071897806599736,94.0,75.17,2480460
10732,7.39727327413857,378.0,327.6,2480751
10733,0.4487419491633773,0.0,281.19,2480769
10734,7.70899610593915,126.0,122.01,2481076
10735,9.501545661129057,409.0,362.39,2481449
10736,7.922001706436276,273.0,219.66,2481759
10737,4.135508821345866,168.0,133.14,2481924
10738,8.00119239743799,325.0,282.29,2482243
10739,0.7885632188990712,42.0,212.15,2482274
10740,4.771584854461253,210.0,174.3,2482463
10741,5.300708408467472,105.0,63.0,2482677
10742,6.600215241312981,168.0,128.52,2482942
10743,8.395437230356038,189.0,181.02,2483275
10744,13.520933975465596,399.0,360.15,2483787
10745,12.157024866901338,273.0,250.53,2484269
10746,5.27402263507247,167.0,128.84,2484476
10747,0.6725506205111742,21.0,109.95,2484502
10748,8.170439270325005,294.0,257.25,2484833
10749,9.396839833818376,378.0,348.18,2485204
10750,3.3724183291196823,146.0,91.98,2485339
10751,2.8296086555346847,94.0,81.24,2485458
10752,3.7751527968794107,168.0,121.38,2485617
10753,0.7547610327601433,0.0,98.7,2485649
10754,9.695294032804668,294.0,261.24,2486040
10755,0.917499203234911,42.0,186.9,2486076
10756,10.24612878728658,399.0,368.34,2486482
10757,6.258100947365165,252.0,207.27,2486727
10758,1.7044011987745762,0.0,78.12,2486797
10759,2.781113193370402,167.0,98.36,2486906
10760,6.740368376486003,273.0,233.73,2487167
10761,7.000373552553356,252.0,210.0,2487441
10762,6.599866000004113,262.0,212.91,2487702
10763,0.26510927081108093,0.0,198.63,2487713
10764,1.4377884538844228,42.0,99.09,2487772
10765,5.962440315634012,252.0,217.56,2488009
10766,9.267258550971746,315.0,283.08,2488382
10767,0.43591521587222815,0.0,242.76,2488399
10768,3.7145276172086596,147.0,113.82,2488545
10769,7.1183137353509665,252.0,200.97,2488825
10770,8.258280632086098,252.0,231.84,2489156
10771,2.223981806077063,73.0,69.91,2489244
10772,8.962027257308364,273.0,254.94,2489601
10773,0.34471119102090597,0.0,223.23,2489617
10774,3.710091629065573,126.0,93.45,2489765
10775,3.927120540291071,42.0,36.12,2489930
10776,11.327672939747572,399.0,383.46,2490378
10777,10.907880511134863,273.0,233.94,2490809
10778,0.6849775826558471,0.0,170.94,2490840
10779,3.352709209546447,84.0,50.19,2490972
10780,7.689095267094672,273.0,248.85,2491275
10781,8.39445863571018,315.0,253.89,2491613
10782,6.153392160311341,188.0,147.84,2491856
10783,0.6700210515409708,0.0,118.27,2491884
10784,8.611569314263761,336.0,287.91,2492220
10785,4.383641630411148,126.0,121.59,2492400
10786,6.915538584813476,168.0,165.69,2492670
10787,0.6982363229617476,21.0,124.53,2492699
10788,9.773458543233573,315.0,272.58,2493078
10789,4.839920446276665,105.0,65.31,2493272
10790,6.980356697924435,210.0,179.97,2493551
10791,3.7618025932461023,105.0,61.53,2493702
10792,6.291847539134324,315.0,263.13,2493959
10793,6.5621396927163005,189.0,160.44,2494209
10794,4.756179014220834,147.0,128.73,2494401
10795,4.501630820333958,125.0,102.67,2494591
10796,9.418261134065688,420.0,382.62,2494963
10797,1.8717263443395495,84.0,156.45,2495037
10798,8.232040643692017,262.0,244.93,2495357
10799,0.7823567343875766,42.0,175.84,2495391
10800,8.770009960979223,336.0,327.6,2495744
10801,7.231731858104467,294.0,241.92,2496031
10802,0.286016876809299,0.0,218.82,2496045
10803,5.891259910538793,178.0,142.2,2496275
10804,5.571787066757679,252.0,215.88,2496498
10805,11.973431452177465,378.0,329.7,2496981
10806,4.651915539987385,105.0,93.66,2497161
10807,0.6907883659005165,31.0,78.51,2497192
10808,6.962275516241789,273.0,243.18,2497463
10809,1.623700575903058,63.0,113.4,2497531
10810,10.153718248009682,315.0,303.66,2497938
10811,3.318852591328323,42.0,35.28,2498073
10812,5.882577265612781,315.0,263.55,2498313
10813,7.766778408549726,252.0,218.19,2498621
10814,5.97771802265197,189.0,166.53,2498860
10815,1.9654637277126312,31.0,52.58,2498942
10816,9.85819115396589,315.0,278.46,2499348
10817,4.021991676650941,84.0,78.12,2499502
10818,3.2360987793654203,63.0,31.08,2499632
10819,2.1119710616767406,105.0,77.91,2499719
10820,7.717959874309599,294.0,261.45,2500023
10821,6.932662224397063,168.0,148.68,2500296
10822,2.824551684781909,105.0,50.82,2500404
10823,3.9507415583357215,84.0,59.85,2500562
10824,7.879741906188428,336.0,272.16,2500867
10825,12.307606204412878,409.0,370.5,2501363
10826,1.2197149684652686,52.0,228.26,2501410
10827,0.7503124307841063,21.0,116.57,2501441
10828,8.66373042203486,336.0,289.8,2501796
10829,10.66471529752016,252.0,231.42,2502216
10830,6.598941635340452,240.0,226.53,2502474
10831,1.909700726158917,42.0,76.8,2502550
10832,9.082997904159129,315.0,271.53,2502922
10833,2.8516244534403086,126.0,81.06,2503039
10834,3.2144098887220025,63.0,40.53,2503162
10835,7.56130263209343,283.0,249.03,2503459
10836,4.116372504271567,168.0,118.23,2503620
10837,6.14040896948427,147.0,132.09,2503865
10838,7.165946594439447,189.0,160.65,2504143
10839,4.282310517504811,168.0,122.43,2504309
10840,1.412481565028429,63.0,85.68,2504365
10841,0.5843455353751779,0.0,50.4,2504390
10842,6.258547727949917,168.0,148.68,2504641
10843,3.7781643429771066,126.0,81.06,2504797
10844,4.118826045654714,105.0,66.99,2504956
10845,16.02602605242282,598.0,574.24,2505600
10846,1.058838976547122,52.0,339.88,2505645
10847,4.684025016613305,176.0,142.97,2505834
10848,7.532425504177809,189.0,189.0,2506128
10849,8.812329299747944,336.0,288.54,2506481
10850,5.755576197989285,241.0,204.15,2506715
10851,1.4694065665826201,52.0,124.59,2506772
10852,13.46884885430336,483.0,471.45,2507299
10853,0.8572872206568718,21.0,319.2,2507334
10854,8.301697340793908,251.0,207.19,2507661
10855,1.2487738067284226,31.0,121.42,2507712
10856,7.861986926756799,189.0,160.23,2508021
10857,5.003275581635535,189.0,127.26,2508221
10858,9.76691931579262,273.0,244.44,2508608
10859,3.4946994418278337,104.0,76.87,2508752
10860,6.380981733091176,336.0,300.3,2509009
10861,4.345168124884367,126.0,112.14,2509186
10862,5.4187563033774495,189.0,162.12,2509403
10863,1.3217358700931072,42.0,102.06,2509455
10864,4.555255513638258,210.0,154.77,2509631
10865,8.290521448478103,273.0,223.65,2509967
10866,7.3934295931831,252.0,227.43,2510259
10867,1.1454050969332457,42.0,143.01,2510305
10868,7.936004528775811,294.0,252.21,2510629
10869,4.263391615822911,168.0,152.04,2510804
10870,3.990747624076903,189.0,130.83,2510960
10871,2.586516755633056,52.0,32.76,2511064
10872,6.887624450959265,231.0,220.92,2511337
10873,7.698395727202296,231.0,224.91,2511643
10874,5.288592129014432,168.0,145.95,2511851
10875,2.530958670191467,115.0,39.14,2511953
10876,9.24533424898982,273.0,217.56,2512320
10877,7.657917493022978,336.0,277.41,2512630
10878,4.922032984904945,219.0,156.91,2512827
10879,3.6080253422260284,73.0,53.69,2512971
10880,7.821742422878742,378.0,336.84,2513292
10881,7.550076039507985,273.0,238.77,2513593
10882,7.966185729019344,252.0,222.39,2513914
10883,5.329714038409293,189.0,140.91,2514125
10884,5.187142364680767,189.0,162.75,2514335
10885,8.181867187842727,294.0,247.59,2514657
10886,3.2031537406146526,126.0,87.57,2514785
10887,3.7805925039574504,105.0,67.62,2514936
10888,6.135659218765795,273.0,215.88,2515179
10889,9.990997429005802,378.0,368.34,2515572
10890,3.1433284813538194,73.0,54.67,2515698
10891,0.7335319370031357,21.0,47.74,2515728
10892,9.145263179205358,252.0,252.0,2516097
10893,10.782689682208002,378.0,326.13,2516538
10894,8.50358800869435,335.0,302.24,2516875
10895,3.712286722846329,42.0,24.57,2517015
10896,3.908060682937503,189.0,150.15,2517172
10897,4.821167423389852,126.0,112.14,2517367
10898,3.247305582277477,105.0,55.44,2517491
10899,6.962939272634685,231.0,181.44,2517764
10900,11.425302900373936,420.0,380.1,2518208
10901,3.899697955697775,126.0,83.37,2518371
10902,4.568772600032389,168.0,134.82,2518552
10903,2.5680362954735756,83.0,53.32,2518652
10904,8.506506904959679,252.0,238.77,2518989
10905,5.540649337694049,210.0,191.31,2519208
10906,9.599340402521193,304.0,268.81,2519595
10907,0.16213148925453424,0.0,254.32,2519602
10908,9.338767835870385,399.0,360.78,2519974
10909,4.34805007930845,147.0,94.5,2520150
10910,5.401693604886532,126.0,94.29,2520368
10911,5.5282328659668565,157.0,105.17,2520582
10912,8.043914186768234,315.0,250.11,2520907
10913,6.0776484133675694,231.0,183.54,2521147
10914,2.056611611507833,63.0,80.64,2521228
10915,5.744847626425326,199.0,167.39,2521469
10916,9.688120199367404,273.0,244.86,2521857
10917,5.776818253099918,168.0,134.82,2522084
10918,1.1625015186145902,0.0,87.36,2522130
10919,4.005025185644627,189.0,110.25,2522290
10920,11.115594544447958,378.0,372.12,2522721
10921,5.516286653466523,189.0,163.17,2522947
10922,4.930504826828837,126.0,93.45,2523143
10923,1.67269051913172,31.0,55.81,2523208
10924,6.914082416333258,210.0,186.06,2523486
10925,8.213816474191844,252.0,220.29,2523808
10926,3.827341988682747,147.0,99.96,2523957
10927,1.860609594732523,63.0,58.17,2524031
10928,4.220643397420645,147.0,106.68,2524196
10929,6.748780137859285,252.0,225.12,2524469
10930,5.038721137680113,126.0,101.64,2524672
10931,3.826345923356712,126.0,83.79,2524824
10932,12.558438613079488,441.0,409.92,2525320
10933,6.44860150385648,210.0,179.34,2525576
10934,0.940399669110775,0.0,129.36,2525611
10935,1.451821032911539,31.0,24.35,2525670
10936,11.591781786642969,378.0,347.13,2526133
10937,5.653893758542836,126.0,80.43,2526357
10938,6.572048826143146,126.0,126.0,2526615
10939,3.0590681564062834,63.0,22.26,2526735
10940,10.231984382495284,441.0,416.01,2527138
10941,6.606692344881594,126.0,112.77,2527401
10942,4.583596958778799,189.0,137.34,2527586
10943,1.598071351647377,63.0,87.15,2527649
10944,2.4050723491236567,63.0,40.11,2527744
10945,5.704513449221849,252.0,196.77,2527969
10946,7.832430642098188,147.0,134.82,2528283
10947,0.6148036066442728,21.0,112.98,2528308
10948,10.970681952312589,357.0,317.94,2528744
10949,5.1580166248604655,147.0,130.41,2528945
10950,9.818015326745808,303.0,257.65,2529332
10951,0.3664846522733569,0.0,228.48,2529347
10952,11.28233131673187,357.0,312.06,2529798
10953,9.852438105270267,325.0,281.91,2530184
10954,0.4095240440219641,0.0,244.11,2530200
10955,4.661622415296733,135.0,125.09,2530393
10956,4.6674276338890195,210.0,178.5,2530586
10957,10.623728514648974,420.0,371.91,2531008
10958,3.0084060365334153,63.0,41.37,2531134
10959,2.143314509652555,52.0,27.07,2531216
10960,13.451595631428063,462.0,434.91,2531750
10961,0.7126599503681064,63.0,328.65,2531779
10962,0.6938729975372553,0.0,222.18,2531805
10963,5.316300053149462,147.0,141.54,2532014
10964,11.014866209588945,336.0,318.78,2532436
10965,7.78276738896966,210.0,173.04,2532748
10966,5.91014295630157,262.0,202.79,2532988
10967,2.615808892995119,104.0,66.5,2533094
10968,8.791183579713106,336.0,270.69,2533445
10969,6.729287458583713,294.0,249.48,2533715
10970,2.856217703782022,84.0,42.84,2533824
10971,3.0997379198670387,136.0,89.17,2533947
10972,1.4669104060158134,63.0,74.23,2534005
10973,9.546905018389225,231.0,191.1,2534389
10974,5.96779783628881,273.0,208.11,2534630
10975,4.164262776263058,105.0,81.48,2534797
10976,8.17775990627706,357.0,312.69,2535135
10977,6.6381391221657395,252.0,181.02,2535393
10978,5.229958817362785,147.0,106.05,2535601
10979,1.2754068449139595,21.0,65.31,2535655
10980,6.829561951570213,294.0,239.4,2535935
10981,3.316650233231485,126.0,89.67,2536068
10982,8.483351221308112,252.0,227.43,2536408
10983,0.7616887455806136,0.0,167.37,2536438
10984,5.277433056384325,189.0,150.57,2536651
10985,4.581427016295493,105.0,57.33,2536835
10986,0.7077601253986359,21.0,55.02,2536864
10987,9.324896667152643,273.0,234.78,2537229
10988,10.852549660019577,231.0,231.0,2537662
10989,4.025821010582149,84.0,42.21,2537829
10990,7.270980105735362,210.0,179.13,2538122
10991,5.99156398139894,168.0,132.09,2538361
10992,7.197054598480463,252.0,226.8,2538635
10993,1.6786557547748089,42.0,93.66,2538706
10994,11.06006964854896,336.0,310.59,2539143
10995,7.316763401031494,240.0,219.67,2539428
10996,9.849443526938558,399.0,372.12,2539814
10997,9.852954489178956,377.0,306.23,2540202
10998,6.036971448920667,187.0,172.09,2540446
10999,5.9825142892077565,210.0,204.54,2540686
11000,7.685792283155024,294.0,244.02,2540991
